TDate,TTime,ETFID,NAVBid1,NAVAsk1,NAVTrade,MktBid1,MktAsk1,MktTrade,VolumeBid1,VolumeAsk1,VolumeTrade
2023-02-22,09:53:37.500000,00632R,5.4228,5.4233,5.423,5.42,5.43,5.42,20775,8850,0
2023-02-22,09:53:37.500000,00878,16.9136,16.9455,16.9258,16.98,16.99,16.99,8063,4217,72
2023-02-22,09:53:42.517000,00632R,5.4228,5.4233,5.4233,5.42,5.43,5.42,20761,8842,15
2023-02-22,09:53:42.517000,00878,16.9136,16.9455,16.9251,16.98,16.99,16.99,8092,4193,34
2023-02-22,09:53:47.533000,00632R,5.4225,5.423,5.423,5.42,5.43,5.43,20846,8846,1
2023-02-22,09:53:47.533000,00878,16.9136,16.9456,16.9272,16.98,16.99,16.99,8429,4165,28
2023-02-22,09:53:52.547000,00632R,5.4225,5.423,5.4227,5.42,5.43,5.42,20842,8850,4
2023-02-22,09:53:52.547000,00878,16.9136,16.9456,16.9286,16.98,16.99,16.99,8141,4152,24
2023-02-22,09:53:57.563000,00632R,5.4212,5.4217,5.4217,5.42,5.43,5.42,13353,10351,4
2023-02-22,09:53:57.563000,00878,16.9122,16.9457,16.9322,16.98,16.99,16.99,8476,4131,21
2023-02-22,09:54:02.577000,00632R,5.4219,5.4224,5.4221,5.42,5.43,5.42,20825,10361,13
2023-02-22,09:54:02.577000,00878,16.9122,16.9448,16.9268,16.98,16.99,16.98,8176,4096,60
2023-02-22,09:54:07.593000,00632R,5.4215,5.4224,5.4221,5.42,5.43,5.42,20830,10366,0
2023-02-22,09:54:07.593000,00878,16.9122,16.9448,16.9268,16.98,16.99,16.99,8299,4071,27
2023-02-22,09:54:12.610000,00632R,5.4222,5.4227,5.4224,5.42,5.43,5.42,20962,10571,28
2023-02-22,09:54:12.610000,00878,16.9121,16.9447,16.9255,16.98,16.99,16.99,8340,3880,300
2023-02-22,09:54:17.610000,00632R,5.4219,5.4224,5.4224,5.42,5.43,5.43,21022,10588,2
2023-02-22,09:54:17.610000,00878,16.9129,16.9455,16.9274,16.98,16.99,16.99,8356,3840,40
2023-02-22,09:54:22.627000,00632R,5.4215,5.4221,5.4217,5.42,5.43,5.43,21024,10598,1
2023-02-22,09:54:22.627000,00878,16.9129,16.9456,16.9288,16.98,16.99,16.99,8727,3818,26
2023-02-22,09:54:27.640000,00632R,5.4212,5.4217,5.4214,5.42,5.43,5.43,13544,10604,0
2023-02-22,09:54:27.640000,00878,16.9129,16.9464,16.9299,16.98,16.99,16.99,8737,3790,53
2023-02-22,09:54:32.640000,00632R,5.4209,5.4217,5.4211,5.42,5.43,5.42,13532,10606,15
2023-02-22,09:54:32.640000,00878,16.9137,16.9464,16.9299,16.98,16.99,16.99,8757,3757,34
2023-02-22,09:54:37.657000,00632R,5.4212,5.4217,5.4214,5.42,5.43,5.42,13529,10611,3
2023-02-22,09:54:37.657000,00878,16.9137,16.9464,16.931,16.98,16.99,16.99,8821,3733,25
2023-02-22,09:54:42.673000,00632R,5.4219,5.4224,5.4221,5.42,5.43,5.42,21029,10611,1
2023-02-22,09:54:42.673000,00878,16.9129,16.9463,16.9291,16.98,16.99,16.99,8871,3700,38
2023-02-22,09:54:47.673000,00632R,5.4215,5.4221,5.4217,5.42,5.43,5.42,21029,10654,0
2023-02-22,09:54:47.673000,00878,16.913,16.9474,16.9315,16.98,16.99,16.99,8880,3678,22
2023-02-22,09:54:52.687000,00632R,5.4215,5.4221,5.4221,5.42,5.43,5.42,20966,10694,63
2023-02-22,09:54:52.687000,00878,16.9137,16.9474,16.9285,16.98,16.99,16.99,8905,3646,32
2023-02-22,09:54:57.687000,00632R,5.4212,5.4221,5.4214,5.42,5.43,5.42,20970,10697,3
2023-02-22,09:54:57.687000,00878,16.9137,16.9475,16.9286,16.98,16.99,16.99,8928,3617,30
2023-02-22,09:55:02.703000,00632R,5.4212,5.4217,5.4217,5.42,5.43,5.42,13478,10713,7
2023-02-22,09:55:02.703000,00878,16.9138,16.9475,16.9295,16.98,16.99,16.99,8973,3551,71
2023-02-22,09:55:07.717000,00632R,5.4195,5.4203,5.42,5.42,5.43,5.42,9693,18707,0
2023-02-22,09:55:07.717000,00878,16.915,16.9476,16.9289,16.98,16.99,16.99,8996,3057,506
2023-02-22,09:55:12.733000,00632R,5.4188,5.4197,5.4197,5.42,5.43,5.42,4490,19688,20
2023-02-22,09:55:12.733000,00878,16.915,16.9477,16.9313,16.98,16.99,16.99,9017,3005,52
2023-02-22,09:55:17.750000,00632R,5.4183,5.4188,5.4179,5.42,5.43,5.42,4532,19683,507
2023-02-22,09:55:17.750000,00878,16.9151,16.9477,16.9303,16.98,16.99,16.99,8459,1834,1176
2023-02-22,09:55:22.750000,00632R,5.418,5.4188,5.4188,5.42,5.43,5.43,4048,19666,20
2023-02-22,09:55:22.750000,00878,16.9151,16.9477,16.9311,16.98,16.99,16.99,8497,1785,49
2023-02-22,09:55:27.767000,00632R,5.4186,5.4191,5.4191,5.42,5.43,5.42,4141,19685,406
2023-02-22,09:55:27.767000,00878,16.9163,16.9489,16.9333,16.98,16.99,16.99,8509,1738,47
2023-02-22,09:55:32.767000,00632R,5.4192,5.42,5.4195,5.42,5.43,5.42,4137,19683,9
2023-02-22,09:55:32.767000,00878,16.9162,16.9488,16.9345,16.98,16.99,16.99,8524,1586,52
2023-02-22,09:55:37.780000,00632R,5.4183,5.4188,5.4188,5.42,5.43,5.42,4185,19781,2
2023-02-22,09:55:37.780000,00878,16.915,16.9476,16.938,16.98,16.99,16.98,8545,1543,45
2023-02-22,09:55:42.797000,00632R,5.4183,5.4188,5.4185,5.42,5.43,5.43,4182,19783,8
2023-02-22,09:55:42.797000,00878,16.915,16.9476,16.9378,16.98,16.99,16.99,8573,1512,33
2023-02-22,09:55:47.810000,00632R,5.4183,5.4188,5.4185,5.42,5.43,5.43,4172,19784,0
2023-02-22,09:55:47.810000,00878,16.915,16.9476,16.9388,16.98,16.99,16.99,8600,1479,33
2023-02-22,09:55:52.827000,00632R,5.4177,5.4185,5.4182,5.42,5.43,5.42,2953,19791,406
2023-02-22,09:55:52.827000,00878,16.915,16.9469,16.9361,16.98,16.99,16.99,8615,1435,45
2023-02-22,09:55:57.827000,00632R,5.4174,5.4179,5.4179,5.42,5.43,5.42,2848,19751,90
2023-02-22,09:55:57.827000,00878,16.9165,16.9491,16.9352,16.98,16.99,16.99,8657,1374,62
2023-02-22,09:56:02.843000,00632R,5.4177,5.4185,5.4179,5.42,5.43,5.42,2783,19726,84
2023-02-22,09:56:02.843000,00878,16.9165,16.9491,16.9297,16.98,16.99,16.99,8678,1321,36
2023-02-22,09:56:07.857000,00632R,5.4177,5.4182,5.4179,5.42,5.43,5.42,2770,19727,13
2023-02-22,09:56:07.857000,00878,16.9165,16.9491,16.931,16.98,16.99,16.99,8692,1276,84
2023-02-22,09:56:12.873000,00632R,5.4174,5.4179,5.4179,5.42,5.43,5.42,2674,19742,95
2023-02-22,09:56:12.873000,00878,16.9165,16.9491,16.9314,16.98,16.99,16.99,8724,1140,142
2023-02-22,09:56:17.890000,00632R,5.4177,5.4182,5.4179,5.42,5.43,5.42,2539,19747,135
2023-02-22,09:56:17.890000,00878,16.9156,16.9482,16.9325,16.98,16.99,16.99,8732,1100,35
2023-02-22,09:56:22.907000,00632R,5.4174,5.4179,5.4176,5.42,5.43,5.42,2244,19847,300
2023-02-22,09:56:22.907000,00878,16.9157,16.9483,16.9345,16.98,16.99,16.99,8748,1080,25
2023-02-22,09:56:27.907000,00632R,5.4177,5.4182,5.4177,5.42,5.43,5.42,2190,19848,4
2023-02-22,09:56:27.907000,00878,16.9156,16.9482,16.9329,16.98,16.99,16.99,8775,1031,49
2023-02-22,09:56:32.920000,00632R,5.4174,5.4179,5.4177,5.42,5.43,5.42,2174,19813,36
2023-02-22,09:56:32.920000,00878,16.9157,16.9483,16.9298,16.98,16.99,16.99,8759,910,121
2023-02-22,09:56:37.937000,00632R,5.4172,5.4179,5.4174,5.42,5.43,5.42,2194,19833,0
2023-02-22,09:56:37.937000,00878,16.9157,16.9483,16.929,16.98,16.99,16.99,8791,879,29
2023-02-22,09:56:42.950000,00632R,5.4177,5.4182,5.4177,5.42,5.43,5.42,2199,19833,15
2023-02-22,09:56:42.950000,00878,16.9167,16.9482,16.9255,16.98,16.99,16.99,8814,1257,131
2023-02-22,09:56:47.967000,00632R,5.4177,5.4182,5.4177,5.42,5.43,5.42,2212,19835,14
2023-02-22,09:56:47.967000,00878,16.9167,16.9482,16.9306,16.98,16.99,16.99,8829,706,52
2023-02-22,09:56:52.983000,00632R,5.4177,5.4182,5.4177,5.42,5.43,5.42,1913,19830,299
2023-02-22,09:56:52.983000,00878,16.9167,16.9482,16.9296,16.98,16.99,16.99,8842,718,38
2023-02-22,09:56:57.983000,00632R,5.4177,5.4182,5.4177,5.42,5.43,5.42,1898,19825,20
2023-02-22,09:56:57.983000,00878,16.9167,16.9482,16.9288,16.98,16.99,16.99,8863,673,46
2023-02-22,09:57:02.983000,00632R,5.418,5.4185,5.4177,5.42,5.43,5.43,1894,19824,9
2023-02-22,09:57:02.983000,00878,16.9158,16.9481,16.9309,16.98,16.99,16.99,8888,650,53
2023-02-22,09:57:07.997000,00632R,5.418,5.4188,5.4183,5.42,5.43,5.42,1841,19829,53
2023-02-22,09:57:07.997000,00878,16.9165,16.9481,16.9297,16.98,16.99,16.99,8908,602,54
2023-02-22,09:57:13.013000,00632R,5.4172,5.4179,5.4177,5.42,5.43,5.43,1891,19860,5
2023-02-22,09:57:13.013000,00878,16.9166,16.9475,16.9275,16.98,16.99,16.99,8926,508,93
2023-02-22,09:57:18.030000,00632R,5.4168,5.4176,5.4174,5.42,5.43,5.42,2418,19895,7
2023-02-22,09:57:18.030000,00878,16.9167,16.9482,16.9301,16.98,16.99,16.99,8928,709,348
2023-02-22,09:57:23.030000,00632R,5.4165,5.4171,5.4167,5.42,5.43,5.42,2922,19899,0
2023-02-22,09:57:23.030000,00878,16.9175,16.9491,16.9345,16.98,16.99,16.99,8969,661,51
2023-02-22,09:57:28.030000,00632R,5.4165,5.4174,5.4167,5.42,5.43,5.42,2915,19899,7
2023-02-22,09:57:28.030000,00878,16.9175,16.9491,16.9321,16.98,16.99,16.99,8959,631,52
2023-02-22,09:57:33.030000,00632R,5.4165,5.4171,5.4167,5.42,5.43,5.42,2898,19874,30
2023-02-22,09:57:33.030000,00878,16.9175,16.9491,16.9378,16.98,16.99,16.99,8972,622,9
2023-02-22,09:57:38.047000,00632R,5.4165,5.4173,5.4171,5.42,5.43,5.42,3085,19928,8
2023-02-22,09:57:38.047000,00878,16.9182,16.9509,16.936,16.98,16.99,16.99,8992,591,34
2023-02-22,09:57:43.047000,00632R,5.4162,5.4173,5.4167,5.42,5.43,5.43,3108,19927,1
2023-02-22,09:57:43.047000,00878,16.9182,16.9502,16.933,16.98,16.99,16.99,9030,551,40
2023-02-22,09:57:48.043000,00632R,5.4165,5.4173,5.4171,5.42,5.43,5.42,3090,19919,18
2023-02-22,09:57:48.043000,00878,16.9175,16.9499,16.9344,16.98,16.99,16.99,9106,526,26
2023-02-22,09:57:53.060000,00632R,5.4159,5.4164,5.4161,5.42,5.43,5.42,3090,19920,3
2023-02-22,09:57:53.060000,00878,16.9176,16.9493,16.9348,16.98,16.99,16.99,9134,501,25
2023-02-22,09:57:58.077000,00632R,5.4156,5.4161,5.4158,5.42,5.43,5.42,3100,19950,0
2023-02-22,09:57:58.077000,00878,16.9176,16.9508,16.9355,16.98,16.99,16.99,9448,432,98
2023-02-22,09:58:03.077000,00632R,5.4144,5.4152,5.415,5.42,5.43,5.42,3017,21957,80
2023-02-22,09:58:03.077000,00878,16.9177,16.952,16.9335,16.98,16.99,16.99,9446,40,41
2023-02-22,09:58:08.077000,00632R,5.4141,5.4149,5.4143,5.42,5.43,5.42,3023,21962,0
2023-02-22,09:58:08.077000,00878,16.9196,16.9528,16.9336,16.98,16.99,16.99,9771,8,44
2023-02-22,09:58:13.090000,00632R,5.4144,5.4152,5.415,5.42,5.43,5.42,2966,21967,87
2023-02-22,09:58:13.090000,00878,16.9212,16.9536,16.9344,16.99,17.0,16.99,71,1897,16
2023-02-22,09:58:18.090000,00632R,5.4148,5.4155,5.415,5.42,5.43,5.42,2937,21967,29
2023-02-22,09:58:18.090000,00878,16.922,16.9543,16.9329,16.99,17.0,16.99,180,1898,20
2023-02-22,09:58:23.090000,00632R,5.4156,5.4161,5.4156,5.42,5.43,5.42,2918,21967,19
2023-02-22,09:58:23.090000,00878,16.9219,16.9535,16.9328,16.99,17.0,16.99,226,2179,4
2023-02-22,09:58:28.107000,00632R,5.4159,5.4164,5.4159,5.42,5.43,5.42,2903,21971,15
2023-02-22,09:58:28.107000,00878,16.9219,16.9535,16.9363,16.99,17.0,16.99,253,1680,0
2023-02-22,09:58:33.107000,00632R,5.4153,5.4158,5.4156,5.42,5.43,5.42,2882,21991,30
2023-02-22,09:58:33.107000,00878,16.9219,16.9558,16.9383,16.99,17.0,17.0,308,1389,1
2023-02-22,09:58:38.107000,00632R,5.4138,5.4143,5.414,5.42,5.43,5.42,2634,21772,285
2023-02-22,09:58:38.107000,00878,16.9263,16.9586,16.9379,16.99,17.0,17.0,363,1624,11
2023-02-22,09:58:43.107000,00632R,5.4138,5.4143,5.414,5.42,5.43,5.43,2405,21762,240
2023-02-22,09:58:43.107000,00878,16.927,16.9586,16.9388,16.99,17.0,16.99,425,1125,2
2023-02-22,09:58:48.123000,00632R,5.4132,5.414,5.4134,5.41,5.43,5.42,31850,21268,2445
2023-02-22,09:58:48.123000,00878,16.9271,16.9586,16.9416,16.99,17.0,17.0,760,1123,42
2023-02-22,09:58:53.123000,00632R,5.4135,5.414,5.414,5.41,5.42,5.42,31846,20,0
2023-02-22,09:58:53.123000,00878,16.9271,16.9594,16.9416,16.99,17.0,17.0,484,1129,4
2023-02-22,09:58:58.123000,00632R,5.4132,5.4137,5.4137,5.41,5.42,5.41,31843,549,3
2023-02-22,09:58:58.123000,00878,16.9278,16.9594,16.9416,16.99,17.0,16.99,548,1102,31
2023-02-22,09:59:03.137000,00632R,5.4135,5.414,5.414,5.41,5.42,5.41,31873,107,0
2023-02-22,09:59:03.137000,00878,16.9269,16.9602,16.9412,16.99,17.0,17.0,597,1122,14
2023-02-22,09:59:08.153000,00632R,5.4129,5.4134,5.4131,5.41,5.42,5.42,31949,660,6
2023-02-22,09:59:08.153000,00878,16.9271,16.9607,16.9432,16.99,17.0,17.0,653,625,6
2023-02-22,09:59:13.167000,00632R,5.4124,5.4129,5.4126,5.41,5.42,5.42,31946,1541,0
2023-02-22,09:59:13.167000,00878,16.9279,16.9615,16.9416,16.99,17.0,17.0,1001,523,12
2023-02-22,09:59:18.167000,00632R,5.4127,5.4132,5.4129,5.41,5.42,5.42,32006,2039,1
2023-02-22,09:59:18.167000,00878,16.9279,16.9615,16.9431,16.99,17.0,17.0,730,104,4
2023-02-22,09:59:23.167000,00632R,5.4129,5.4137,5.4132,5.41,5.42,5.41,32013,1298,3
2023-02-22,09:59:23.167000,00878,16.9278,16.9615,16.9426,16.99,17.0,17.0,773,89,15
2023-02-22,09:59:28.183000,00632R,5.4127,5.4134,5.4129,5.41,5.42,5.41,32013,1150,0
2023-02-22,09:59:28.183000,00878,16.9279,16.9607,16.9409,16.99,17.0,17.0,834,82,7
2023-02-22,09:59:33.200000,00632R,5.4124,5.4134,5.4126,5.41,5.42,5.41,32023,1708,0
2023-02-22,09:59:33.200000,00878,16.9306,16.9642,16.9446,16.99,17.0,17.0,1181,37,50
2023-02-22,09:59:38.217000,00632R,5.4144,5.4152,5.4148,5.41,5.42,5.41,31928,807,85
2023-02-22,09:59:38.217000,00878,16.9304,16.9641,16.9457,16.99,17.0,17.0,902,42,16
2023-02-22,09:59:43.230000,00632R,5.4144,5.4152,5.4144,5.41,5.42,5.41,31920,349,8
2023-02-22,09:59:43.230000,00878,16.9313,16.9641,16.9457,16.99,17.0,17.0,915,159,3
2023-02-22,09:59:48.247000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.42,31940,334,15
2023-02-22,09:59:48.247000,00878,16.9313,16.9641,16.9465,16.99,17.0,17.0,947,145,14
2023-02-22,09:59:53.247000,00632R,5.4144,5.4152,5.4144,5.41,5.42,5.42,31940,335,10
2023-02-22,09:59:53.247000,00878,16.9321,16.9641,16.9457,16.99,17.0,17.0,988,139,6
2023-02-22,09:59:58.247000,00632R,5.4129,5.4134,5.4129,5.41,5.42,5.42,31640,1347,0
2023-02-22,09:59:58.247000,00878,16.9323,16.9642,16.9497,16.99,17.0,17.0,1321,146,61
2023-02-22,10:00:03.247000,00632R,5.4126,5.4134,5.4129,5.41,5.42,5.42,31640,1347,5
2023-02-22,10:00:03.247000,00878,16.9334,16.9653,16.9482,16.99,17.0,17.0,1355,128,18
2023-02-22,10:00:08.247000,00632R,5.4126,5.4131,5.4129,5.41,5.42,5.42,31637,1663,33
2023-02-22,10:00:08.247000,00878,16.9335,16.9662,16.9499,16.99,17.0,17.0,1375,93,35
2023-02-22,10:00:13.263000,00632R,5.4126,5.4131,5.4126,5.41,5.42,5.42,31642,2161,20
2023-02-22,10:00:13.263000,00878,16.9361,16.9674,16.9512,16.99,17.0,17.0,1418,66,28
2023-02-22,10:00:18.277000,00632R,5.412,5.4128,5.412,5.41,5.42,5.42,31672,2166,0
2023-02-22,10:00:18.277000,00878,16.9372,16.9696,16.9495,16.99,17.0,17.0,1471,84,17
2023-02-22,10:00:23.293000,00632R,5.412,5.4128,5.4124,5.41,5.42,5.42,31672,2061,200
2023-02-22,10:00:23.293000,00878,16.9372,16.9696,16.9526,16.99,17.0,17.0,1519,59,25
2023-02-22,10:00:28.293000,00632R,5.412,5.4128,5.412,5.41,5.42,5.42,31649,3543,28
2023-02-22,10:00:28.293000,00878,16.9372,16.9696,16.954,17.0,17.01,17.0,35,958,59
2023-02-22,10:00:33.293000,00632R,5.4108,5.4113,5.4111,5.41,5.42,5.42,23166,11541,0
2023-02-22,10:00:33.293000,00878,16.9373,16.9707,16.9549,17.0,17.01,17.0,69,459,1
2023-02-22,10:00:38.293000,00632R,5.4114,5.4125,5.4114,5.41,5.42,5.41,30151,9547,1
2023-02-22,10:00:38.293000,00878,16.9382,16.9706,16.9542,17.0,17.01,17.0,94,459,0
2023-02-22,10:00:43.307000,00632R,5.4117,5.4125,5.412,5.41,5.42,5.41,30151,9552,0
2023-02-22,10:00:43.307000,00878,16.9382,16.9713,16.9532,17.0,17.01,17.0,105,459,14
2023-02-22,10:00:48.307000,00632R,5.412,5.4131,5.4129,5.41,5.42,5.41,30158,9559,3
2023-02-22,10:00:48.307000,00878,16.9389,16.9713,16.955,17.0,17.01,17.01,128,458,1
2023-02-22,10:00:53.323000,00632R,5.4124,5.4131,5.4129,5.41,5.42,5.41,30158,9559,0
2023-02-22,10:00:53.323000,00878,16.9389,16.9713,16.9541,17.0,17.01,17.01,147,458,0
2023-02-22,10:00:58.340000,00632R,5.412,5.4126,5.4126,5.41,5.42,5.41,30158,9559,0
2023-02-22,10:00:58.340000,00878,16.939,16.9713,16.954,17.0,17.01,17.01,118,455,53
2023-02-22,10:01:03.357000,00632R,5.4114,5.4122,5.4119,5.41,5.42,5.41,30158,9559,0
2023-02-22,10:01:03.357000,00878,16.939,16.9714,16.9541,17.0,17.01,17.01,459,422,33
2023-02-22,10:01:08.357000,00632R,5.412,5.4126,5.4119,5.41,5.42,5.41,30158,9559,0
2023-02-22,10:01:08.357000,00878,16.939,16.9713,16.9541,17.0,17.01,17.01,180,408,14
2023-02-22,10:01:13.370000,00632R,5.412,5.4128,5.4126,5.41,5.42,5.41,30175,9559,3
2023-02-22,10:01:13.370000,00878,16.939,16.9721,16.9557,17.0,17.01,17.01,222,401,7
2023-02-22,10:01:18.387000,00632R,5.4129,5.4134,5.4132,5.41,5.42,5.41,30230,9559,0
2023-02-22,10:01:18.387000,00878,16.9389,16.972,16.9569,17.0,17.01,17.01,253,395,6
2023-02-22,10:01:23.387000,00632R,5.4135,5.414,5.4135,5.41,5.42,5.41,30728,7218,1
2023-02-22,10:01:23.387000,00878,16.9395,16.9726,16.9574,17.0,17.01,17.0,232,395,38
2023-02-22,10:01:28.387000,00632R,5.4135,5.414,5.4138,5.41,5.42,5.41,30728,7219,0
2023-02-22,10:01:28.387000,00878,16.9395,16.9726,16.9549,17.0,17.01,17.01,250,393,3
2023-02-22,10:01:33.387000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.41,30725,6549,203
2023-02-22,10:01:33.387000,00878,16.9394,16.9725,16.9551,17.0,17.01,17.0,269,1221,4
2023-02-22,10:01:38.387000,00632R,5.4144,5.4155,5.4151,5.41,5.42,5.41,30720,6554,0
2023-02-22,10:01:38.387000,00878,16.94,16.9732,16.9522,17.0,17.01,17.01,306,1213,8
2023-02-22,10:01:43.400000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.41,30720,6604,0
2023-02-22,10:01:43.400000,00878,16.9412,16.9732,16.9514,17.0,17.01,17.01,337,1211,4
2023-02-22,10:01:48.417000,00632R,5.4144,5.4152,5.4148,5.41,5.42,5.42,30721,6574,30
2023-02-22,10:01:48.417000,00878,16.9416,16.9724,16.9509,17.0,17.01,17.01,350,1201,10
2023-02-22,10:01:53.433000,00632R,5.4141,5.415,5.4144,5.41,5.42,5.42,30721,6574,0
2023-02-22,10:01:53.433000,00878,16.9408,16.9724,16.9511,17.0,17.01,17.01,394,1181,22
2023-02-22,10:01:58.433000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.41,30718,6580,3
2023-02-22,10:01:58.433000,00878,16.9416,16.9724,16.9539,17.0,17.01,17.01,416,1184,4
2023-02-22,10:02:03.433000,00632R,5.4144,5.415,5.4141,5.41,5.42,5.41,30711,6590,0
2023-02-22,10:02:03.433000,00878,16.9416,16.9724,16.9531,17.0,17.01,17.01,452,1183,3
2023-02-22,10:02:08.447000,00632R,5.4159,5.4164,5.416,5.41,5.42,5.42,33658,95,5
2023-02-22,10:02:08.447000,00878,16.9415,16.9723,16.9531,17.0,17.01,17.0,376,1176,108
2023-02-22,10:02:13.463000,00632R,5.4156,5.4164,5.416,5.41,5.42,5.42,34058,93,2
2023-02-22,10:02:13.463000,00878,16.9415,16.9723,16.9553,17.0,17.01,17.01,304,1168,108
2023-02-22,10:02:18.480000,00632R,5.4162,5.4167,5.4163,5.41,5.42,5.41,34049,93,3
2023-02-22,10:02:18.480000,00878,16.9412,16.9729,16.9569,17.0,17.01,17.01,328,1163,5
2023-02-22,10:02:23.480000,00632R,5.4159,5.4167,5.416,5.41,5.42,5.41,34049,94,0
2023-02-22,10:02:23.480000,00878,16.9412,16.9729,16.9564,17.0,17.01,17.01,327,1140,58
2023-02-22,10:02:28.493000,00632R,5.4159,5.4164,5.416,5.41,5.42,5.42,34049,44,50
2023-02-22,10:02:28.493000,00878,16.9413,16.9729,16.9576,17.0,17.01,17.01,351,1188,2
2023-02-22,10:02:33.493000,00632R,5.4148,5.4158,5.4151,5.41,5.42,5.42,32549,41,3
2023-02-22,10:02:33.493000,00878,16.9413,16.973,16.9607,17.0,17.01,17.01,412,1119,20
2023-02-22,10:02:38.493000,00632R,5.4148,5.4155,5.4144,5.41,5.42,5.41,32547,41,2
2023-02-22,10:02:38.493000,00878,16.9414,16.973,16.957,17.0,17.01,17.01,457,1092,27
2023-02-22,10:02:43.493000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.42,32547,56,25
2023-02-22,10:02:43.493000,00878,16.9414,16.9731,16.9596,17.0,17.01,17.01,585,1093,1
2023-02-22,10:02:48.493000,00632R,5.4138,5.4146,5.4141,5.41,5.42,5.42,32547,82,0
2023-02-22,10:02:48.493000,00878,16.9425,16.9742,16.9585,17.0,17.01,17.0,611,1142,3
2023-02-22,10:02:53.493000,00632R,5.4148,5.4155,5.4151,5.41,5.42,5.42,32548,1,43
2023-02-22,10:02:53.493000,00878,16.9444,16.9753,16.9578,17.0,17.01,17.01,634,1134,11
2023-02-22,10:02:58.510000,00632R,5.4151,5.4158,5.4154,5.42,5.43,5.42,2,22432,1
2023-02-22,10:02:58.510000,00878,16.9437,16.9752,16.9579,17.0,17.01,17.01,677,1127,8
2023-02-22,10:03:03.527000,00632R,5.4148,5.4156,5.4151,5.42,5.43,5.42,22,22432,0
2023-02-22,10:03:03.527000,00878,16.9447,16.9767,16.9599,17.0,17.01,17.0,698,1127,1
2023-02-22,10:03:08.540000,00632R,5.4148,5.4156,5.4151,5.41,5.43,5.42,32548,22432,25
2023-02-22,10:03:08.540000,00878,16.946,16.9787,16.961,17.0,17.01,17.01,777,1123,6
2023-02-22,10:03:13.540000,00632R,5.4144,5.415,5.4144,5.41,5.42,5.42,32548,3,50
2023-02-22,10:03:13.540000,00878,16.9461,16.9787,16.9611,17.0,17.01,17.01,787,1119,4
2023-02-22,10:03:18.557000,00632R,5.4144,5.415,5.4144,5.42,5.43,5.42,55,22432,5
2023-02-22,10:03:18.557000,00878,16.9459,16.9786,16.9594,17.0,17.01,17.01,810,1118,1
2023-02-22,10:03:23.557000,00632R,5.4148,5.4155,5.4148,5.42,5.43,5.42,50,22433,5
2023-02-22,10:03:23.557000,00878,16.9452,16.9792,16.9588,17.0,17.01,17.01,841,1116,2
2023-02-22,10:03:28.573000,00632R,5.4144,5.4153,5.4144,5.41,5.42,5.42,32508,40,50
2023-02-22,10:03:28.573000,00878,16.9452,16.9785,16.9615,17.0,17.01,17.0,989,1108,10
2023-02-22,10:03:33.587000,00632R,5.4144,5.4153,5.4151,5.41,5.42,5.42,32558,28,62
2023-02-22,10:03:33.587000,00878,16.9452,16.9785,16.9632,17.0,17.01,17.01,1005,1121,14
2023-02-22,10:03:38.603000,00632R,5.4144,5.415,5.4151,5.41,5.42,5.42,32558,28,0
2023-02-22,10:03:38.603000,00878,16.9459,16.9792,16.9636,17.0,17.01,17.01,1013,969,1
2023-02-22,10:03:43.617000,00632R,5.4141,5.4146,5.4144,5.41,5.42,5.41,32538,28,20
2023-02-22,10:03:43.617000,00878,16.946,16.9793,16.9651,17.0,17.01,17.0,1028,966,5
2023-02-22,10:03:48.633000,00632R,5.4148,5.4155,5.4148,5.41,5.43,5.41,32538,22633,0
2023-02-22,10:03:48.633000,00878,16.9459,16.9792,16.9642,17.0,17.01,17.01,1059,963,3
2023-02-22,10:03:53.650000,00632R,5.4153,5.4158,5.4154,5.42,5.43,5.43,50,22628,5
2023-02-22,10:03:53.650000,00878,16.9459,16.9781,16.9631,17.0,17.01,17.01,1096,954,9
2023-02-22,10:03:58.667000,00632R,5.4159,5.4164,5.4157,5.42,5.43,5.42,47,22627,3
2023-02-22,10:03:58.667000,00878,16.9458,16.978,16.9619,17.0,17.01,17.01,1145,949,5
2023-02-22,10:04:03.667000,00632R,5.4165,5.4171,5.4166,5.42,5.43,5.42,59,22712,0
2023-02-22,10:04:03.667000,00878,16.9458,16.9786,16.9618,17.0,17.01,17.01,1161,986,4
2023-02-22,10:04:08.667000,00632R,5.4165,5.4171,5.4166,5.42,5.43,5.42,41,22712,18
2023-02-22,10:04:08.667000,00878,16.9465,16.9786,16.9621,17.0,17.01,17.01,1292,980,8
2023-02-22,10:04:13.667000,00632R,5.4159,5.4167,5.4163,5.42,5.43,5.42,34,22717,27
2023-02-22,10:04:13.667000,00878,16.9465,16.9787,16.964,17.0,17.01,17.01,1296,972,20
2023-02-22,10:04:18.697000,00632R,5.4165,5.4171,5.4163,5.42,5.43,5.42,41,22717,3
2023-02-22,10:04:18.697000,00878,16.9465,16.9786,16.9646,17.0,17.01,17.01,1336,961,11
2023-02-22,10:04:23.713000,00632R,5.4172,5.4179,5.4173,5.42,5.43,5.42,41,23117,0
